time,actual_load,hourly_direct_radiation,hourly_relative_humidity_2m,hourly_temperature_2m,dow,tt,actual_load_lag
2023-07-26T00:00:00Z,8.478660241699453,0,75.34116250371761,17.04783750432045,trittico,trittico_00:00,8.502079553606189
2023-07-26T00:15:00Z,8.471777327885755,0,75.34116250371761,17.04783750432045,trittico,trittico_00:15,8.493924564476883
2023-07-26T00:30:00Z,8.46611040118692,0,75.34116250371761,17.04783750432045,trittico,trittico_00:30,8.494129251817686
2023-07-26T00:45:00Z,8.458292083496076,0,75.34116250371761,17.04783750432045,trittico,trittico_00:45,8.474911799159631
2023-07-26T01:00:00Z,8.454253391642363,0,78.70158590588572,16.765169586980885,trittico,trittico_01:00,8.475746001502063
2023-07-26T01:15:00Z,8.448914350662942,0,78.70158590588572,16.765169586980885,trittico,trittico_01:15,8.474911799159631
2023-07-26T01:30:00Z,8.443761913330354,0,78.70158590588572,16.765169586980885,trittico,trittico_01:30,8.470311205516108
2023-07-26T01:45:00Z,8.445482343862237,0,78.70158590588572,16.765169586980885,trittico,trittico_01:45,8.474911799159631
2023-07-26T02:00:00Z,8.461046030793236,0,82.48680031019857,16.317796087430146,trittico,trittico_02:00,8.473868066677865
2023-07-26T02:15:00Z,8.458292083496076,0,82.48680031019857,16.317796087430146,trittico,trittico_02:15,8.479283618343016
2023-07-26T02:30:00Z,8.475537516147405,0,82.48680031019857,16.317796087430146,trittico,trittico_02:30,8.489616423646003
2023-07-26T02:45:00Z,8.492080490601163,0,82.48680031019857,16.317796087430146,trittico,trittico_02:45,8.506132244056813
2023-07-26T03:00:00Z,8.531293315795018,0,85.4134140259657,15.786687323272266,trittico,trittico_03:00,8.544224530467268
2023-07-26T03:15:00Z,8.552753366814787,0,85.4134140259657,15.786687323272266,trittico,trittico_03:15,8.568836424568076
2023-07-26T03:30:00Z,8.584477938221834,0,85.4134140259657,15.786687323272266,trittico,trittico_03:30,8.585412430393381
2023-07-26T03:45:00Z,8.617219505483362,0,85.4134140259657,15.786687323272266,trittico,trittico_03:45,8.614501373883236
2023-07-26T04:00:00Z,8.683554728631462,0,84.12066884905362,15.354978396885716,trittico,trittico_04:00,8.682199026000504
2023-07-26T04:15:00Z,8.71292443512011,0,84.12066884905362,15.354978396885716,trittico,trittico_04:15,8.722417141427496
2023-07-26T04:30:00Z,8.738414897167749,0,84.12066884905362,15.354978396885716,trittico,trittico_04:30,8.751474487140904
2023-07-26T04:45:00Z,8.764990330169104,0,84.12066884905362,15.354978396885716,trittico,trittico_04:45,8.783855896643942
2023-07-26T05:00:00Z,8.803724602110622,0.7970180957316944,82.87674569693851,15.370314528622945,trittico,trittico_05:00,8.814479000010714
2023-07-26T05:15:00Z,8.82497196556714,0.7970180957316944,82.87674569693851,15.370314528622945,trittico,trittico_05:15,8.839566503657949
2023-07-26T05:30:00Z,8.842315546841863,0.7970180957316944,82.87674569693851,15.370314528622945,trittico,trittico_05:30,8.87024156729927
2023-07-26T05:45:00Z,8.861350110795998,0.7970180957316944,82.87674569693851,15.370314528622945,trittico,trittico_05:45,8.896451207355227
2023-07-26T06:00:00Z,8.889170455363413,3.4331215600233875,78.85802998749212,15.669597465290508,trittico,trittico_06:00,8.922258219503062
2023-07-26T06:15:00Z,8.899730794880696,3.4331215600233875,78.85802998749212,15.669597465290508,trittico,trittico_06:15,8.94102198354136
2023-07-26T06:30:00Z,8.908829791587868,3.4331215600233875,78.85802998749212,15.669597465290508,trittico,trittico_06:30,8.95712413640568
2023-07-26T06:45:00Z,8.909910726701899,3.4331215600233875,78.85802998749212,15.669597465290508,trittico,trittico_06:45,8.968396191198256
2023-07-26T07:00:00Z,8.907883013942248,37.05001025724185,72.27628536171021,16.324077957833826,trittico,trittico_07:00,8.97941663334301
2023-07-26T07:15:00Z,8.906664409770052,37.05001025724185,72.27628536171021,16.324077957833826,trittico,trittico_07:15,8.982309899088579
2023-07-26T07:30:00Z,8.903135633035538,37.05001025724185,72.27628536171021,16.324077957833826,trittico,trittico_07:30,8.988446040062405
2023-07-26T07:45:00Z,8.903407519932264,37.05001025724185,72.27628536171021,16.324077957833826,trittico,trittico_07:45,8.989194823324645
2023-07-26T08:00:00Z,8.896861744480391,61.73485781226139,64.81620560335475,16.949045342600616,trittico,trittico_08:00,8.990566138131577
2023-07-26T08:15:00Z,8.895903562215581,61.73485781226139,64.81620560335475,16.949045342600616,trittico,trittico_08:15,8.989943046329998
2023-07-26T08:30:00Z,8.89521858376562,61.73485781226139,64.81620560335475,16.949045342600616,trittico,trittico_08:30,8.98619632032839
2023-07-26T08:45:00Z,8.8963143241848,61.73485781226139,64.81620560335475,16.949045342600616,trittico,trittico_08:45,8.983565234427923
2023-07-26T09:00:00Z,8.900412690577083,95.54105290674858,56.759090415053095,18.27662491660531,trittico,trittico_09:00,8.979164648964709
2023-07-26T09:15:00Z,8.90734159541251,95.54105290674858,56.759090415053095,18.27662491660531,trittico,trittico_09:15,8.983941527941301
2023-07-26T09:30:00Z,8.90734159541251,95.54105290674858,56.759090415053095,18.27662491660531,trittico,trittico_09:30,8.97790377375038
2023-07-26T09:45:00Z,8.902455592206882,95.54105290674858,56.759090415053095,18.27662491660531,trittico,trittico_09:45,8.97638862194537
2023-07-26T10:00:00Z,8.889859587773016,120.69618259358292,53.92490790324853,18.7770763400903,trittico,trittico_10:00,8.962391701743002
2023-07-26T10:15:00Z,8.868976189274543,120.69618259358292,53.92490790324853,18.7770763400903,trittico,trittico_10:15,8.962776046120291
